order_id,order_date,region,country,customer_segment,sales_channel,category,subcategory,unit_price,quantity,discount_pct,gross_revenue,revenue,cost,profit,profit_margin_pct,customer_rating,delivery_days
ORD-20250227,2025-11-11,Latinoamérica,Brasil,Empresas (B2B),Distribuidores,Moda y Calzado,Accesorios y Bolsos,54.37,9,0.05,489.33,464.86,216.67,248.19,53.39,4,5
ORD-20250608,2025-11-11,Latinoamérica,Argentina,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Domótica,366.55,1,0.0,366.55,366.55,248.84,117.71,32.11,4,3
ORD-20251181,2025-11-11,Asia-Pacífico,Australia,Corporativo,Tienda Online,Tecnología,Smartphones 5G,1286.79,7,0.2,9007.53,7206.02,6009.95,1196.07,16.6,5,1
ORD-20250492,2025-11-11,Norteamérica,México,Corporativo,Marketplace,Mobiliario y Oficina,Escritorios Regulables,120.81,5,0.25,604.05,453.04,360.81,92.23,20.36,5,1
ORD-20251393,2025-11-12,Norteamérica,Estados Unidos,Consumidor Final (B2C),Distribuidores,Tecnología,Smartphones 5G,694.21,2,0.05,1388.42,1319.0,997.4,321.6,24.38,4,3
ORD-20251475,2025-11-12,Europa,Reino Unido,Consumidor Final (B2C),Tienda Online,Tecnología,Auriculares Inalámbricos,1294.88,1,0.1,1294.88,1165.39,917.2,248.19,21.3,3,3
ORD-20250439,2025-11-12,Norteamérica,Canadá,Empresas (B2B),Tienda Online,Tecnología,Accesorios,183.63,5,0.05,918.15,872.24,561.62,310.62,35.61,5,4
ORD-20250924,2025-11-13,Latinoamérica,Chile,Corporativo,Tienda Online,Tecnología,Auriculares Inalámbricos,650.31,10,0.15,6503.1,5527.64,4168.2,1359.44,24.59,5,2
ORD-20250948,2025-11-13,Norteamérica,México,Empresas (B2B),Tienda Online,Moda y Calzado,Accesorios y Bolsos,158.15,3,0.05,474.45,450.73,197.62,253.11,56.16,5,1
ORD-20251387,2025-11-14,Europa,Francia,Empresas (B2B),Tienda Online,Tecnología,Monitores 4K,769.76,8,0.15,6158.08,5234.37,3991.59,1242.78,23.74,3,5
ORD-20251167,2025-11-14,Latinoamérica,Chile,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Sillas Ergonómicas,170.65,3,0.05,511.95,486.35,294.62,191.73,39.42,3,5
ORD-20250623,2025-11-14,Latinoamérica,Colombia,Corporativo,Distribuidores,Mobiliario y Oficina,Sillas Ergonómicas,303.91,8,0.25,2431.28,1823.46,1420.17,403.29,22.12,5,2
ORD-20250158,2025-11-15,Europa,Reino Unido,Corporativo,Venta Directa,Mobiliario y Oficina,Escritorios Regulables,398.22,24,0.15,9557.28,8123.69,4986.04,3137.65,38.62,5,3
ORD-20250609,2025-11-15,Asia-Pacífico,Singapur,Consumidor Final (B2C),Distribuidores,Tecnología,Accesorios,1072.22,1,0.1,1072.22,965.0,726.51,238.49,24.71,4,2
ORD-20251077,2025-11-15,Norteamérica,México,Corporativo,Venta Directa,Moda y Calzado,Abrigos Técnicos,88.82,23,0.1,2042.86,1838.57,916.74,921.83,50.14,4,4
ORD-20251136,2025-11-15,Norteamérica,Canadá,Empresas (B2B),Venta Directa,Moda y Calzado,Accesorios y Bolsos,214.23,4,0.1,856.92,771.23,419.33,351.9,45.63,5,3
ORD-20250748,2025-11-15,Asia-Pacífico,Japón,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Ropa Casual,145.91,1,0.05,145.91,138.61,55.74,82.87,59.79,3,1
ORD-20250252,2025-11-16,Latinoamérica,Brasil,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Domótica,199.4,1,0.05,199.4,189.43,115.19,74.24,39.19,4,1
ORD-20251204,2025-11-16,Norteamérica,Canadá,Empresas (B2B),Venta Directa,Moda y Calzado,Abrigos Técnicos,25.85,4,0.05,103.4,98.23,55.48,42.75,43.52,4,2
ORD-20251180,2025-11-16,Europa,Francia,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Organizadores,391.47,3,0.05,1174.41,1115.69,708.79,406.9,36.47,4,5
ORD-20251161,2025-11-16,Latinoamérica,Brasil,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Calzado Deportivo,121.19,2,0.05,242.38,230.26,93.61,136.65,59.35,5,4
ORD-20250976,2025-11-16,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,107.36,3,0.05,322.08,305.98,171.45,134.53,43.97,4,3
ORD-20250653,2025-11-17,Norteamérica,México,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Accesorios y Bolsos,107.91,3,0.0,323.73,323.73,167.16,156.57,48.36,5,5
ORD-20251256,2025-11-17,Norteamérica,Estados Unidos,Empresas (B2B),Venta Directa,Moda y Calzado,Calzado Deportivo,177.97,6,0.15,1067.82,907.65,440.41,467.24,51.48,5,3
ORD-20250028,2025-11-17,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,433.0,3,0.0,1299.0,1299.0,724.16,574.84,44.25,5,4
ORD-20251285,2025-11-17,Latinoamérica,Brasil,Empresas (B2B),Marketplace,Hogar y Electro,Purificadores de Aire,592.01,8,0.15,4736.08,4025.67,3115.24,910.43,22.62,4,5
ORD-20250211,2025-11-18,Europa,Alemania,Corporativo,Tienda Online,Tecnología,Auriculares Inalámbricos,1119.33,6,0.1,6715.98,6044.38,4909.77,1134.61,18.77,5,2
ORD-20250507,2025-11-18,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Abrigos Técnicos,129.24,1,0.0,129.24,129.24,56.02,73.22,56.65,5,3
ORD-20251097,2025-11-19,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Calzado Deportivo,145.28,1,0.0,145.28,145.28,62.85,82.43,56.74,5,4
ORD-20251106,2025-11-19,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,206.84,3,0.0,620.52,620.52,368.59,251.93,40.6,5,3
ORD-20250781,2025-11-19,Latinoamérica,Brasil,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Organizadores,444.33,2,0.1,888.66,799.79,560.67,239.12,29.9,4,2
ORD-20251089,2025-11-19,Europa,Reino Unido,Empresas (B2B),Distribuidores,Mobiliario y Oficina,Organizadores,110.37,9,0.05,993.33,943.66,591.79,351.87,37.29,4,5
ORD-20251053,2025-11-19,Latinoamérica,Colombia,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Accesorios y Bolsos,77.83,1,0.1,77.83,70.05,33.36,36.69,52.38,4,2
ORD-20250814,2025-11-20,Latinoamérica,Colombia,Consumidor Final (B2C),Tienda Online,Tecnología,Laptops & Ultrabooks,723.42,3,0.1,2170.26,1953.23,1521.37,431.86,22.11,5,1
ORD-20250868,2025-11-20,Europa,Reino Unido,Empresas (B2B),Marketplace,Moda y Calzado,Abrigos Técnicos,199.16,5,0.1,995.8,896.22,547.33,348.89,38.93,3,5
ORD-20250561,2025-11-20,Europa,Reino Unido,Consumidor Final (B2C),Distribuidores,Tecnología,Laptops & Ultrabooks,846.57,2,0.05,1693.14,1608.48,1059.25,549.23,34.15,4,3
ORD-20250071,2025-11-20,Norteamérica,México,Consumidor Final (B2C),Marketplace,Mobiliario y Oficina,Organizadores,40.1,1,0.0,40.1,40.1,22.82,17.28,43.09,5,3
ORD-20250120,2025-11-20,Latinoamérica,Chile,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Cafeteras Express,174.83,1,0.1,174.83,157.35,109.75,47.6,30.25,4,4
ORD-20250123,2025-11-21,Asia-Pacífico,Australia,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,441.79,7,0.05,3092.53,2937.9,1870.47,1067.43,36.33,5,4
ORD-20250402,2025-11-21,Norteamérica,Canadá,Empresas (B2B),Marketplace,Tecnología,Accesorios,742.47,9,0.1,6682.23,6014.01,4877.81,1136.2,18.89,5,4
ORD-20250412,2025-11-21,Latinoamérica,Argentina,Corporativo,Venta Directa,Moda y Calzado,Calzado Deportivo,121.23,24,0.25,2909.52,2182.14,1027.56,1154.58,52.91,5,5
ORD-20250050,2025-11-21,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Abrigos Técnicos,137.61,1,0.0,137.61,137.61,58.94,78.67,57.17,5,5
ORD-20251344,2025-11-21,Norteamérica,Estados Unidos,Consumidor Final (B2C),Venta Directa,Tecnología,Smartphones 5G,1013.11,2,0.05,2026.22,1924.91,1436.93,487.98,25.35,4,3
ORD-20250768,2025-11-21,Europa,Francia,Consumidor Final (B2C),Marketplace,Mobiliario y Oficina,Sillas Ergonómicas,404.89,1,0.1,404.89,364.4,210.98,153.42,42.1,4,3
ORD-20251322,2025-11-21,Europa,Alemania,Consumidor Final (B2C),Distribuidores,Tecnología,Auriculares Inalámbricos,1367.15,1,0.1,1367.15,1230.44,880.09,350.35,28.47,4,2
ORD-20251227,2025-11-21,Asia-Pacífico,Corea del Sur,Consumidor Final (B2C),Tienda Online,Tecnología,Monitores 4K,976.1,1,0.1,976.1,878.49,638.93,239.56,27.27,4,3
ORD-20250540,2025-11-22,Europa,Alemania,Empresas (B2B),Venta Directa,Tecnología,Auriculares Inalámbricos,419.4,7,0.15,2935.8,2495.43,1836.24,659.19,26.42,5,1
ORD-20250109,2025-11-22,Norteamérica,Estados Unidos,Consumidor Final (B2C),Venta Directa,Tecnología,Auriculares Inalámbricos,345.23,2,0.05,690.46,655.94,458.05,197.89,30.17,5,4
ORD-20251350,2025-11-22,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Aspiradoras Robot,278.52,1,0.05,278.52,264.59,189.08,75.51,28.54,4,2
ORD-20250692,2025-11-22,Norteamérica,Canadá,Consumidor Final (B2C),Marketplace,Tecnología,Accesorios,150.68,3,0.05,452.04,429.44,308.84,120.6,28.08,3,1
ORD-20250829,2025-11-22,Norteamérica,Estados Unidos,Corporativo,Venta Directa,Tecnología,Monitores 4K,298.23,24,0.2,7157.52,5726.02,5038.83,687.19,12.0,5,2
ORD-20251369,2025-11-22,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,441.66,3,0.0,1324.98,1324.98,671.86,653.12,49.29,5,5
ORD-20250431,2025-11-23,Norteamérica,Canadá,Empresas (B2B),Tienda Online,Moda y Calzado,Calzado Deportivo,43.46,7,0.1,304.22,273.8,136.85,136.95,50.02,5,1
ORD-20251420,2025-11-23,Latinoamérica,Colombia,Consumidor Final (B2C),Tienda Online,Tecnología,Smartphones 5G,738.58,3,0.0,2215.74,2215.74,1642.21,573.53,25.88,4,4
ORD-20250910,2025-11-23,Latinoamérica,Brasil,Corporativo,Distribuidores,Tecnología,Auriculares Inalámbricos,683.1,10,0.2,6831.0,5464.8,4719.55,745.25,13.64,4,2
ORD-20250290,2025-11-23,Latinoamérica,Argentina,Consumidor Final (B2C),Distribuidores,Mobiliario y Oficina,Sillas Ergonómicas,45.29,1,0.0,45.29,45.29,27.27,18.02,39.79,4,2
ORD-20250241,2025-11-23,Europa,Francia,Consumidor Final (B2C),Marketplace,Mobiliario y Oficina,Sillas Ergonómicas,111.95,3,0.0,335.85,335.85,202.95,132.9,39.57,5,4
ORD-20251361,2025-11-23,Norteamérica,México,Empresas (B2B),Tienda Online,Tecnología,Laptops & Ultrabooks,228.86,3,0.15,686.58,583.59,466.55,117.04,20.06,4,4
ORD-20250140,2025-11-24,Latinoamérica,Chile,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Organizadores,412.78,1,0.05,412.78,392.14,243.38,148.76,37.94,4,4
ORD-20250771,2025-11-24,Norteamérica,México,Empresas (B2B),Venta Directa,Tecnología,Auriculares Inalámbricos,298.51,4,0.1,1194.04,1074.64,777.93,296.71,27.61,4,5
ORD-20250712,2025-11-24,Norteamérica,México,Empresas (B2B),Tienda Online,Tecnología,Laptops & Ultrabooks,360.08,5,0.1,1800.4,1620.36,1126.9,493.46,30.45,4,2
ORD-20251058,2025-11-24,Asia-Pacífico,Australia,Consumidor Final (B2C),Tienda Online,Tecnología,Monitores 4K,732.05,2,0.0,1464.1,1464.1,1003.36,460.74,31.47,5,2
ORD-20250377,2025-11-24,Norteamérica,Canadá,Empresas (B2B),Distribuidores,Mobiliario y Oficina,Sillas Ergonómicas,396.54,6,0.1,2379.24,2141.32,1361.42,779.9,36.42,5,1
ORD-20250620,2025-11-25,Norteamérica,México,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Ropa Casual,96.6,2,0.1,193.2,173.88,80.71,93.17,53.58,4,4
ORD-20251112,2025-11-25,Norteamérica,Estados Unidos,Empresas (B2B),Marketplace,Hogar y Electro,Domótica,160.65,8,0.1,1285.2,1156.68,797.14,359.54,31.08,4,4
ORD-20250791,2025-11-25,Asia-Pacífico,Japón,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,193.12,1,0.05,193.12,183.46,100.55,82.91,45.19,5,5
ORD-20251334,2025-11-25,Latinoamérica,Brasil,Empresas (B2B),Distribuidores,Moda y Calzado,Ropa Casual,94.92,3,0.1,284.76,256.28,115.72,140.56,54.85,5,3
ORD-20250886,2025-11-25,Asia-Pacífico,Japón,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Aspiradoras Robot,276.52,3,0.05,829.56,788.08,469.87,318.21,40.38,4,5
ORD-20251062,2025-11-25,Norteamérica,Estados Unidos,Consumidor Final (B2C),Venta Directa,Tecnología,Accesorios,191.6,2,0.05,383.2,364.04,275.74,88.3,24.26,3,4
ORD-20251092,2025-11-26,Latinoamérica,Chile,Consumidor Final (B2C),Marketplace,Tecnología,Smartphones 5G,1131.62,3,0.0,3394.86,3394.86,2537.41,857.45,25.26,4,3
ORD-20251135,2025-11-26,Norteamérica,Estados Unidos,Empresas (B2B),Distribuidores,Hogar y Electro,Aspiradoras Robot,532.67,3,0.15,1598.01,1358.31,944.3,414.01,30.48,5,3
ORD-20251375,2025-11-26,Europa,Alemania,Corporativo,Tienda Online,Tecnología,Laptops & Ultrabooks,404.62,24,0.2,9710.88,7768.7,6881.11,887.59,11.43,4,2
ORD-20250761,2025-11-26,Norteamérica,Estados Unidos,Corporativo,Tienda Online,Hogar y Electro,Cafeteras Express,326.59,12,0.15,3919.08,3331.22,2260.27,1070.95,32.15,5,3
ORD-20250668,2025-11-26,Europa,España,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,347.35,6,0.1,2084.1,1875.69,1067.04,808.65,43.11,5,2
ORD-20250957,2025-11-26,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Tecnología,Smartphones 5G,998.38,2,0.05,1996.76,1896.92,1210.92,686.0,36.16,4,1
ORD-20250338,2025-11-27,Europa,Francia,Consumidor Final (B2C),Tienda Online,Tecnología,Auriculares Inalámbricos,1040.98,1,0.0,1040.98,1040.98,684.79,356.19,34.22,5,2
ORD-20250022,2025-11-27,Norteamérica,México,Empresas (B2B),Tienda Online,Tecnología,Accesorios,308.75,2,0.15,617.5,524.88,393.68,131.2,25.0,5,1
ORD-20250265,2025-11-27,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Tecnología,Monitores 4K,1175.8,2,0.0,2351.6,2351.6,1518.41,833.19,35.43,4,2
ORD-20250295,2025-11-27,Europa,España,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Aspiradoras Robot,119.82,2,0.05,239.64,227.66,150.44,77.22,33.92,4,1
ORD-20251315,2025-11-28,Asia-Pacífico,Japón,Consumidor Final (B2C),Venta Directa,Tecnología,Monitores 4K,672.34,3,0.05,2017.02,1916.17,1473.27,442.9,23.11,5,4
ORD-20250694,2025-11-28,Latinoamérica,Colombia,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Aspiradoras Robot,547.79,2,0.05,1095.58,1040.8,754.98,285.82,27.46,5,2
ORD-20250433,2025-11-28,Norteamérica,Canadá,Empresas (B2B),Distribuidores,Moda y Calzado,Calzado Deportivo,147.83,6,0.15,886.98,753.93,382.43,371.5,49.28,5,2
ORD-20250330,2025-11-28,Europa,España,Corporativo,Tienda Online,Tecnología,Monitores 4K,723.35,18,0.25,13020.3,9765.22,9031.35,733.87,7.52,5,3
ORD-20250930,2025-11-28,Europa,Alemania,Corporativo,Tienda Online,Moda y Calzado,Accesorios y Bolsos,74.7,22,0.1,1643.4,1479.06,811.96,667.1,45.1,5,2
ORD-20250375,2025-11-28,Europa,Alemania,Empresas (B2B),Distribuidores,Hogar y Electro,Purificadores de Aire,434.74,8,0.1,3477.92,3130.13,2077.54,1052.59,33.63,4,3
ORD-20250559,2025-11-28,Norteamérica,Estados Unidos,Empresas (B2B),Distribuidores,Hogar y Electro,Purificadores de Aire,354.97,4,0.15,1419.88,1206.9,783.58,423.32,35.07,5,4
ORD-20251243,2025-11-29,Norteamérica,Estados Unidos,Empresas (B2B),Venta Directa,Moda y Calzado,Ropa Casual,51.37,2,0.1,102.74,92.47,42.54,49.93,54.0,5,4
ORD-20251017,2025-11-29,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,969.04,3,0.1,2907.12,2616.41,1967.04,649.37,24.82,4,3
ORD-20250226,2025-11-29,Norteamérica,Canadá,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Cafeteras Express,461.53,1,0.0,461.53,461.53,290.44,171.09,37.07,5,5
ORD-20251194,2025-11-29,Europa,España,Consumidor Final (B2C),Distribuidores,Tecnología,Auriculares Inalámbricos,1065.27,2,0.05,2130.54,2024.01,1536.86,487.15,24.07,5,1
ORD-20251381,2025-11-29,Asia-Pacífico,Japón,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,148.12,1,0.05,148.12,140.71,105.88,34.83,24.75,3,3
ORD-20250155,2025-11-29,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Lámparas LED,293.0,1,0.1,293.0,263.7,192.9,70.8,26.85,5,5
ORD-20251224,2025-11-30,Norteamérica,Canadá,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Ropa Casual,192.06,3,0.0,576.18,576.18,296.25,279.93,48.58,5,3
ORD-20250161,2025-11-30,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Tecnología,Auriculares Inalámbricos,113.59,2,0.1,227.18,204.46,147.91,56.55,27.66,3,3
ORD-20250136,2025-11-30,Norteamérica,México,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Abrigos Técnicos,178.6,2,0.0,357.2,357.2,160.35,196.85,55.11,5,5
ORD-20251026,2025-11-30,Norteamérica,Canadá,Empresas (B2B),Venta Directa,Hogar y Electro,Purificadores de Aire,480.5,5,0.1,2402.5,2162.25,1339.61,822.64,38.05,5,2
ORD-20250532,2025-12-02,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Calzado Deportivo,146.86,2,0.05,293.72,279.03,157.55,121.48,43.54,4,4
ORD-20250902,2025-12-02,Europa,Francia,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,103.74,1,0.1,103.74,93.37,56.55,36.82,39.43,4,1
ORD-20251296,2025-12-02,Norteamérica,México,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Purificadores de Aire,439.21,2,0.05,878.42,834.5,510.92,323.58,38.78,5,5
ORD-20250752,2025-12-03,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Tecnología,Smartphones 5G,880.52,2,0.05,1761.04,1672.99,1294.8,378.19,22.61,5,3
ORD-20250917,2025-12-04,Asia-Pacífico,Japón,Corporativo,Tienda Online,Mobiliario y Oficina,Lámparas LED,278.33,12,0.2,3339.96,2671.97,1829.93,842.04,31.51,5,1
ORD-20250698,2025-12-04,Asia-Pacífico,Japón,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,438.92,3,0.05,1316.76,1250.92,722.2,528.72,42.27,5,2
ORD-20251351,2025-12-04,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Abrigos Técnicos,180.43,3,0.05,541.29,514.23,195.95,318.28,61.89,4,4
ORD-20251235,2025-12-04,Norteamérica,México,Corporativo,Tienda Online,Tecnología,Monitores 4K,996.0,24,0.25,23904.0,17928.0,15706.59,2221.41,12.39,5,3
ORD-20250979,2025-12-05,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Tecnología,Auriculares Inalámbricos,445.2,1,0.0,445.2,445.2,288.09,157.11,35.29,4,5
ORD-20250454,2025-12-05,Asia-Pacífico,Japón,Empresas (B2B),Distribuidores,Hogar y Electro,Domótica,216.93,2,0.05,433.86,412.17,259.25,152.92,37.1,5,1
ORD-20250390,2025-12-05,Asia-Pacífico,Corea del Sur,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Ropa Casual,147.85,2,0.05,295.7,280.91,112.03,168.88,60.12,3,4
ORD-20250635,2025-12-05,Norteamérica,Estados Unidos,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Domótica,429.44,2,0.0,858.88,858.88,499.05,359.83,41.9,5,5
ORD-20250630,2025-12-06,Norteamérica,Estados Unidos,Consumidor Final (B2C),Marketplace,Hogar y Electro,Cafeteras Express,443.29,3,0.05,1329.87,1263.38,740.81,522.57,41.36,5,3
ORD-20250010,2025-12-06,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Aspiradoras Robot,189.65,2,0.1,379.3,341.37,236.91,104.46,30.6,4,1
ORD-20250149,2025-12-06,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Tecnología,Laptops & Ultrabooks,673.79,2,0.0,1347.58,1347.58,917.84,429.74,31.89,3,1
ORD-20251478,2025-12-06,Norteamérica,Estados Unidos,Corporativo,Distribuidores,Mobiliario y Oficina,Lámparas LED,290.16,9,0.1,2611.44,2350.3,1640.8,709.5,30.19,5,4
ORD-20251230,2025-12-07,Asia-Pacífico,Japón,Consumidor Final (B2C),Marketplace,Moda y Calzado,Accesorios y Bolsos,67.74,1,0.1,67.74,60.97,30.73,30.24,49.6,3,4
ORD-20250821,2025-12-07,Norteamérica,México,Empresas (B2B),Distribuidores,Tecnología,Laptops & Ultrabooks,1104.5,6,0.1,6627.0,5964.3,4768.94,1195.36,20.04,5,4
ORD-20250524,2025-12-07,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Purificadores de Aire,119.04,3,0.05,357.12,339.26,243.37,95.89,28.26,4,1
ORD-20250563,2025-12-07,Asia-Pacífico,Singapur,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,1201.98,1,0.05,1201.98,1141.88,785.44,356.44,31.22,5,5
ORD-20251066,2025-12-07,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Abrigos Técnicos,27.85,1,0.0,27.85,27.85,10.61,17.24,61.9,5,1
ORD-20250876,2025-12-07,Latinoamérica,Brasil,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Aspiradoras Robot,520.97,2,0.1,1041.94,937.75,619.47,318.28,33.94,5,3
ORD-20250275,2025-12-08,Europa,Alemania,Consumidor Final (B2C),Venta Directa,Tecnología,Auriculares Inalámbricos,310.53,3,0.05,931.59,885.01,651.72,233.29,26.36,5,5
ORD-20250543,2025-12-09,Norteamérica,Canadá,Corporativo,Tienda Online,Tecnología,Laptops & Ultrabooks,142.59,8,0.25,1140.72,855.54,787.85,67.69,7.91,4,2
ORD-20250729,2025-12-09,Norteamérica,Estados Unidos,Consumidor Final (B2C),Distribuidores,Mobiliario y Oficina,Organizadores,120.48,2,0.0,240.96,240.96,148.49,92.47,38.38,5,2
ORD-20250344,2025-12-09,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,388.89,3,0.05,1166.67,1108.34,744.27,364.07,32.85,4,5
ORD-20251170,2025-12-09,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,195.92,3,0.1,587.76,528.98,355.98,173.0,32.7,5,3
ORD-20250350,2025-12-10,Latinoamérica,Colombia,Empresas (B2B),Tienda Online,Tecnología,Auriculares Inalámbricos,1312.85,9,0.15,11815.65,10043.3,8502.65,1540.65,15.34,5,3
ORD-20251391,2025-12-10,Norteamérica,Estados Unidos,Empresas (B2B),Tienda Online,Tecnología,Accesorios,1031.63,5,0.1,5158.15,4642.34,3817.47,824.87,17.77,4,3
ORD-20250329,2025-12-11,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Domótica,554.07,2,0.0,1108.14,1108.14,671.32,436.82,39.42,5,4
ORD-20250060,2025-12-11,Europa,Francia,Consumidor Final (B2C),Distribuidores,Tecnología,Monitores 4K,315.68,1,0.1,315.68,284.11,223.54,60.57,21.32,5,3
ORD-20251332,2025-12-11,Latinoamérica,Chile,Consumidor Final (B2C),Tienda Online,Tecnología,Laptops & Ultrabooks,333.79,2,0.1,667.58,600.82,498.86,101.96,16.97,3,1
ORD-20250410,2025-12-11,Latinoamérica,Brasil,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Lámparas LED,281.13,4,0.05,1124.52,1068.29,602.89,465.4,43.56,5,3
ORD-20250292,2025-12-11,Asia-Pacífico,Singapur,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Organizadores,296.52,2,0.1,593.04,533.74,316.25,217.49,40.75,3,5
ORD-20250985,2025-12-12,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,432.37,3,0.0,1297.11,1297.11,791.79,505.32,38.96,3,2
ORD-20251182,2025-12-12,Europa,España,Consumidor Final (B2C),Distribuidores,Tecnología,Laptops & Ultrabooks,935.72,1,0.05,935.72,888.93,683.63,205.3,23.1,4,3
